date,2016_B7_rwgrove_bskunk,2016_B8_u_elder,2016_B1_t_gaugepool,2016_B9_belder,2016_B10_petes,2016_B11_lowerwalker,2016_B13_t_whitehouse,2016_B14_u_tenmile,2016_B15_t_tenmile,2016_B18_t_hunters,2016_B19_d_mereganser,2016_B2_u_gaugepool,2016_B20_t_wilderness,2016_B21_u_wilderness,2016_B22_u_fox,2016_B3_u_skunk,2016_B5_d_edells,2016_B6_d_edells,2016_B4_d_edels
2016-05-09 21:00:00,22.343000000000004,22.335,22.354,22.462,22.358,22.331,22.425,22.397,22.436,22.358,22.358,22.408,22.452,22.245,22.442,22.32,22.329,22.399,22.315
2016-05-09 22:00:00,21.592,21.585,21.666,21.711,21.608,21.58,21.674,21.647,21.685,21.608,21.733,21.72,21.764,21.557,21.754,21.57,21.64,21.649,21.627
2016-05-09 23:00:00,21.091,21.085,21.166,21.148000000000003,21.107,21.079,21.111,21.146,21.185,21.107,21.17,21.22,21.202,21.056,21.254,21.07,21.14,21.086,21.189
2016-05-10 00:00:00,20.653,20.584,20.728,20.71,20.669,20.641,20.611,20.708,20.747,20.732,20.732,20.782,20.764,20.681,20.753,20.632,20.702,20.648000000000003,20.751
2016-05-10 01:00:00,20.153,20.147,20.227,20.271,20.231,20.14,20.173,20.27,20.309,20.231,20.294,20.345,20.326,20.243,20.315,20.195,20.201,20.21,20.313
2016-05-10 02:00:00,19.715,19.709,19.789,19.771,19.731,19.702,19.735,19.769,19.808,19.793,19.856,19.845,19.825,19.742,19.877,19.695,19.763,19.772,19.812
2016-05-10 03:00:00,19.276,19.271,19.351,19.332,19.293,19.264,19.297,19.331,19.37,19.355,19.418,19.407,19.388,19.304,19.439,19.257,19.324,19.334,19.374
2016-05-10 04:00:00,18.838,18.896,18.913,18.957,18.917,18.888,18.858,18.956,18.994,18.917,18.98,19.032,19.012,18.928,19.001,18.882,18.886,18.896,18.998
2016-05-10 05:00:00,18.462,18.52,18.6,18.581,18.542,18.512,18.483,18.58,18.618,18.542,18.604,18.656,18.637,18.553,18.625,18.507,18.573,18.52,18.622
2016-05-10 06:00:00,17.899,18.02,18.036,18.017,17.916,17.949,17.982,18.017,17.992,17.916,18.041,18.094,18.136,17.864,18.061,17.882,17.945999999999994,18.019,17.996
2016-05-10 07:00:00,17.147000000000002,17.332,17.347,17.328,17.227,17.197,17.293,17.265,17.303,17.227,17.352,17.406,17.385,17.175,17.373,17.194000000000006,17.257,17.331,17.307000000000002
2016-05-10 08:00:00,17.085,17.081,17.159000000000002,17.203,17.164,17.072,17.042,17.14,17.178,17.165,17.227,17.218,17.198,17.175,17.247,17.069000000000006,17.132,17.08,17.182000000000002
2016-05-10 09:00:00,17.272000000000002,17.144000000000002,17.222,17.328,17.352,17.26,17.168,17.328,17.365,17.29,17.29,17.281,17.26,17.238,17.373,17.194000000000006,17.194000000000006,17.205,17.245
2016-05-10 10:00:00,17.523,17.394000000000002,17.535,17.516,17.602999999999994,17.448,17.355999999999998,17.641,17.553,17.54,17.54,17.531,17.51,17.488,17.623,17.507,17.382,17.518,17.495
2016-05-10 11:00:00,18.087,18.083,18.161,18.205,18.291,18.137,17.919,18.33,18.18,18.104,18.166,18.094,18.136,18.115,18.249,18.195,17.945999999999994,18.207,18.184
2016-05-10 12:00:00,19.339,19.334,19.413,19.395,19.543,19.389,19.109,19.644,19.37,19.293,19.418,19.282,19.325,19.304,19.501,19.507,19.074,19.522,19.374
2016-05-10 13:00:00,20.716,20.772,20.853,20.835,20.982,20.766,20.548,21.146,20.809,20.732,20.857,20.72,20.701,20.681,20.941,20.883000000000006,20.389,20.961,20.751
2016-05-10 14:00:00,21.967,22.023000000000003,22.104,22.024,22.171,21.955,21.737,22.335,22.061,21.983,22.046,21.908,21.89,21.932,22.192,22.133000000000006,21.578000000000007,22.212,21.94
2016-05-10 15:00:00,22.968000000000004,23.023000000000003,23.105,23.025,23.171,23.019,22.738000000000003,23.335,23.062,22.984,22.984,22.908,22.828000000000007,22.87,23.193,23.133000000000006,22.516,23.212,22.878
2016-05-10 16:00:00,23.969,24.086,24.105,24.088,24.172,24.082,23.801,24.336,24.062,23.984,23.984,23.908,23.828000000000007,23.871,24.193,24.195,23.517,24.275,23.879
2016-05-10 17:00:00,24.844,24.898000000000003,24.918000000000006,25.025,25.109,24.957,24.738000000000003,25.148000000000003,24.937,24.859,24.797,24.721,24.703000000000007,24.684,25.068,25.07,24.392,25.15,24.691
2016-05-10 18:00:00,24.969,25.023000000000003,25.043000000000006,25.088,25.047,25.02,24.863000000000003,25.211,25.125,25.047,24.922,24.846,24.828000000000007,24.809,25.193,25.07,24.58,25.15,24.754
2016-05-10 19:00:00,24.656,24.648000000000003,24.668000000000006,24.713,24.547,24.582,24.613000000000003,24.773000000000003,24.812,24.734,24.547,24.533,24.516,24.496,24.818,24.57,24.33,24.713,24.441
2016-05-10 20:00:00,23.843000000000004,23.836,23.855,23.9,23.734,23.769,23.863000000000003,23.898000000000003,24.062,23.984,23.859,23.846,23.828000000000007,23.746,24.068,23.758000000000006,23.705,23.9,23.691
2016-05-10 21:00:00,22.968000000000004,22.836,22.917,22.962,22.859,22.894,22.988000000000003,22.96,23.124,23.046,22.859,22.971,22.953000000000007,22.87,23.13,22.82,22.892,22.9,22.815
2016-05-10 22:00:00,21.029,20.835,20.915,20.835,20.982,20.829,20.861,20.958,21.122,21.17,20.92,20.845,20.764,20.994,21.128,20.82,20.827,20.836,20.938
2016-05-10 23:00:00,20.653,20.647,20.728,20.71,20.669,20.641,20.548,20.771,20.747,20.669,20.732,20.72,20.701,20.618,20.816,20.57,20.576,20.648000000000003,20.626
2016-05-11 00:00:00,20.153,20.147,20.227,20.146,20.106,20.14,20.048,20.27,20.246,20.169,20.231,20.22,20.138,20.118,20.315,20.007,20.076,20.085,20.125
2016-05-11 01:00:00,19.402,19.459,19.538,19.458,19.355,19.389,19.359,19.582,19.557,19.48,19.543,19.532,19.45,19.429,19.627,19.257,19.387,19.396,19.436
2016-05-11 02:00:00,18.838,18.833,18.913,18.832,18.792,18.763,18.733,18.893,18.931,18.855,18.917,18.907,18.825,18.803,19.001,18.632,18.761,18.77,18.81
2016-05-11 03:00:00,18.337,18.333,18.412,18.393,18.354,18.325,18.295,18.455,18.493,18.417,18.479,18.469,18.387,18.365,18.5,18.195,18.322,18.332,18.372
2016-05-11 04:00:00,18.024,17.957,18.036,18.017,17.977999999999994,17.949,17.919,18.079,18.117,18.041,18.104,18.094,18.074,17.989,18.124,17.882,18.009,17.957,18.059
2016-05-11 05:00:00,17.648,17.645,17.723,17.704,17.665,17.636,17.605999999999995,17.766,17.804000000000006,17.727999999999994,17.727999999999994,17.781,17.761,17.676,17.811,17.569000000000006,17.633,17.644000000000005,17.683
2016-05-11 06:00:00,17.335,17.332,17.41,17.391,17.352,17.322,17.293,17.453,17.428,17.352,17.415,17.406,17.385,17.363,17.498,17.257,17.32,17.331,17.37
2016-05-11 07:00:00,17.147000000000002,17.081,17.159000000000002,17.203,17.164,17.134,17.105,17.265,17.24,17.165,17.227,17.218,17.198,17.175,17.247,17.069000000000006,17.132,17.143,17.182000000000002
2016-05-11 08:00:00,17.022000000000002,16.956,17.097,17.078,17.039,17.009,16.98,17.14,17.115,17.102,17.102,17.155,17.135,17.05,17.185,16.944000000000006,17.069000000000006,17.017,17.119
2016-05-11 09:00:00,17.21,17.081,17.159000000000002,17.266,17.29,17.197,17.168,17.265,17.303,17.29,17.227,17.281,17.385,17.238,17.31,17.194000000000006,17.257,17.205,17.307000000000002
2016-05-11 10:00:00,17.272000000000002,17.269000000000002,17.347,17.266,17.164,17.26,17.23,17.39,17.365,17.29,17.352,17.343,17.26,17.238,17.435,17.069000000000006,17.194000000000006,17.205,17.119
2016-05-11 11:00:00,17.899,17.519000000000002,17.598,18.205,18.542,17.949,17.669,17.766,17.867,17.977999999999994,17.727999999999994,17.843,18.261,17.927,17.874000000000006,18.445,18.072,18.082,18.121
2016-05-11 12:00:00,22.03,21.523000000000003,21.729,22.336,22.608,22.08,21.987,21.709,21.998,22.233,21.92,22.095,22.64,22.182,22.004,22.508000000000006,22.454,22.024,22.252
2016-05-11 13:00:00,25.781,25.211,25.48,26.15,26.609,25.832,25.926,25.336,25.813,26.234,25.922,26.221,27.203000000000007,26.246,25.818,26.57,26.83,25.838,26.504
2016-05-11 14:00:00,24.219,24.148000000000003,24.168000000000006,24.463,24.484,24.332,24.176,24.336,24.437,24.484,24.234,24.346,24.516,24.308000000000003,24.443,24.57,24.455,24.338,24.379
2016-05-11 15:00:00,27.406,27.023000000000003,27.105,27.775,27.921,27.581,27.238000000000003,27.273000000000003,27.5,27.422,27.172,27.408,28.015,27.246,27.63,27.945,27.642,27.712,27.191
2016-05-11 16:00:00,23.406,23.648000000000003,23.542,23.525,23.296,23.519,23.363000000000003,23.773000000000003,23.624,23.484,23.484,23.471,23.328000000000007,23.371,23.693,23.383000000000006,23.329,23.525,23.378
2016-05-11 17:00:00,24.406,24.086,24.23,24.525,24.672,24.332,24.363000000000003,24.273000000000003,24.437,24.609,24.484,24.596,24.828000000000007,24.621,24.506,24.57,24.705,24.338,24.816
2016-05-11 18:00:00,24.656,24.711,24.793000000000006,24.65,24.484,24.644,24.676,24.836,24.812,24.734,24.797,24.846,24.828000000000007,24.684,24.818,24.445,24.768,24.65,24.691
2016-05-11 19:00:00,24.094,24.148000000000003,24.168000000000006,24.15,24.047,24.082,24.113000000000003,24.273000000000003,24.25,24.234,24.234,24.221,24.265,24.121,24.256,24.008000000000006,24.205,24.15,24.129
2016-05-11 20:00:00,24.781,24.711,24.793000000000006,24.838,24.984,24.769,24.926,24.773000000000003,24.875,24.859,24.984,24.971,25.766,24.934,25.068,24.883000000000006,25.143,24.775,25.004
2016-05-11 21:00:00,25.594,25.523000000000003,24.918000000000006,25.15,25.672,25.145,25.488000000000003,25.336,25.438,25.609,25.422,25.533,25.578000000000007,25.496,25.318,25.32,25.205,25.213,25.629
2016-05-11 22:00:00,24.094,24.023000000000003,23.793000000000006,24.15,24.047,23.894,24.051,24.086,24.062,24.234,24.172,24.033,24.14,23.933000000000003,24.131,23.945,24.08,24.088,24.129
2016-05-11 23:00:00,22.968000000000004,23.023000000000003,21.791,23.212,22.671,22.08,22.925,22.773000000000003,22.374,23.359,23.234,22.533,23.14,22.245,22.942,22.445,22.954,23.087,22.815
2016-05-12 00:00:00,20.904,21.022,19.914,21.148000000000003,20.607,20.078,20.924,20.771,20.371,21.295,21.232,20.47,21.077,20.243,20.941,20.445,20.952,21.086,20.751
2016-05-12 01:00:00,19.339,19.396,18.474,19.583,19.105,18.7,19.359,19.269,18.931,19.668,19.606,19.032,19.513,18.866,19.439,19.007,19.449,19.459,19.248
2016-05-12 02:00:00,18.087,18.208,17.41,18.331,17.977999999999994,17.636,18.232,18.079,17.867,18.417,18.354,17.906,18.324,17.801,18.312,17.882,18.26,18.27,18.059
2016-05-12 03:00:00,17.085,17.144000000000002,16.47,17.266,16.914,16.695999999999998,17.168,17.077,16.864,17.352,17.29,16.905,17.26,16.737000000000002,17.247,16.882,17.194000000000006,17.205,16.994
2016-05-12 04:00:00,16.082,16.143,15.531,16.326,15.975,15.693,16.166,16.137999999999998,15.862,16.351,16.288,15.904000000000002,16.259,15.797,16.245,15.880999999999998,16.192,16.203,16.054000000000002
2016-05-12 05:00:00,15.267,15.329,14.779000000000002,15.449000000000002,15.161,14.878,15.351,15.261,15.047,15.474,15.474,15.154000000000002,15.382,14.983,15.431,15.130999999999998,15.377,15.389,15.239
2016-05-12 06:00:00,14.515,14.578,14.089,14.696,14.470999999999998,14.251,14.599,14.571,14.357,14.722,14.66,14.403,14.630999999999998,14.293,14.679,14.380999999999998,14.624,14.637,14.55
2016-05-12 07:00:00,13.888,13.89,13.463,14.007,13.782,13.562,13.91,13.882,13.667,14.033,13.97,13.777,13.943,13.604,13.989,13.693,13.935,13.948,13.86
2016-05-12 08:00:00,13.826,13.702,14.152,13.693,13.97,14.063,13.784,13.945,14.169,13.783,13.72,14.028,13.817,14.043,13.927,13.943,13.809,13.697,13.923
2016-05-12 09:00:00,14.765999999999998,14.453,16.157,14.759,15.161,16.257,14.787,15.073,16.175,14.534,14.66,15.341,14.630999999999998,15.735,15.243,15.194,14.875,14.512,15.114
2016-05-12 10:00:00,17.774,17.207,18.412,17.015,18.103,18.262,17.293,17.516,18.054,17.039,16.1,18.281,16.634,17.238,16.872,17.694000000000006,16.692999999999998,16.892,17.996
2016-05-12 11:00:00,20.34,18.708,21.541,19.583,20.482,20.829,18.42,19.519,20.246,18.98,17.791,20.907,17.573,18.866,17.498,19.445,18.385,18.833,20.375
2016-05-12 12:00:00,22.03,21.147,31.476,20.459,22.108,23.331,21.862,22.147,23.374,19.981,18.166,30.407,18.887,22.87,19.752,22.883000000000006,20.389,20.022,22.878
2016-05-12 13:00:00,25.469,25.898000000000003,13.337,27.712,26.047,24.082,25.051,25.586,24.062,26.047,26.672,13.402,26.016,24.496,25.631,24.633000000000006,26.205,26.838,24.941
2016-05-12 14:00:00,45.039,48.861,13.964,46.526,47.312,38.993,43.569,46.843,40.842,47.0,46.253,14.09,45.298,37.976,41.288,13.755999999999998,38.18,36.448,14.738
2016-05-12 15:00:00,14.640999999999998,46.493,14.465,42.92100000000001,45.694,46.82899999999999,48.106,47.776,46.935,46.378,43.078,14.466,43.553,42.956,42.596,14.193,14.248,14.199000000000002,14.299
2016-05-12 16:00:00,14.640999999999998,14.578,14.653,27.4,25.359,28.581,27.55,28.335,31.121,28.421,26.297,14.653,27.265,29.744,27.568,14.569,14.687,14.637,14.675
2016-05-12 17:00:00,14.829,14.640999999999998,14.591,14.759,14.785,25.52,26.488000000000003,27.023000000000003,26.187,27.671,27.484,14.528,27.39,26.371,27.131,14.880999999999998,14.938,14.95,14.989
2016-05-12 18:00:00,14.954,14.765999999999998,14.403,14.822,14.722,16.132,22.362,22.96,22.874,23.171,22.921,14.403,23.078000000000007,23.308000000000003,23.38,15.005999999999998,15.001,14.95,15.050999999999998
2016-05-12 19:00:00,15.017,14.829,14.34,14.947,14.722,15.38,23.3,23.398000000000003,23.562,23.421,23.421,14.403,23.39,23.496,23.443,14.944,14.813,14.763,14.989
2016-05-12 20:00:00,14.890999999999998,14.829,14.34,14.947,14.785,15.63,23.113000000000003,23.21,23.374,23.171,23.171,14.466,23.14,23.308000000000003,23.193,14.694,14.562,14.575,14.738
2016-05-12 21:00:00,14.640999999999998,14.640999999999998,14.34,14.822,14.722,15.568,23.175,23.273000000000003,23.374,23.234,23.171,14.403,23.14,23.183000000000003,23.13,14.444,14.311,14.324000000000002,14.487
2016-05-12 22:00:00,14.327,14.328,14.215,14.571,14.597,15.254,22.925,23.023000000000003,23.187,23.046,22.921,14.278,22.89,22.995,22.88,14.193,14.185,14.136,14.237
2016-05-12 23:00:00,14.076,14.078,14.089,14.258,14.345999999999998,14.878,21.612,21.959,22.248,21.92,21.608,14.153,21.827,22.433000000000003,21.942,14.005999999999998,13.997,13.948,14.048
2016-05-13 00:00:00,13.888,13.827,13.901,14.007,14.095999999999998,14.628,20.173,20.458,20.747,20.419,20.169,13.965,20.326,20.994,20.503,13.880999999999998,13.872,13.823,13.923
2016-05-13 01:00:00,13.763,13.639,13.776,13.819,13.782,14.377,18.921,19.206,19.557,19.168,18.98,13.777,19.137,19.805,19.314,13.693,13.746,13.697,13.798
2016-05-13 02:00:00,13.638,13.514,13.588,13.63,13.594,14.251,17.794,18.079,18.305,18.041,17.852999999999994,13.59,18.011,18.615,18.187,13.568,13.621,13.572,13.672
2016-05-13 03:00:00,13.512,13.389,13.337,13.505,13.406,14.063,16.729,17.015,17.24,16.977,16.851,13.402,17.01,17.551,17.185,13.443,13.495,13.447,13.547
2016-05-13 04:00:00,13.387,13.264,13.149,13.38,13.281,13.938,15.852,16.137999999999998,16.363,16.1,16.037,13.152,16.195999999999998,16.612000000000002,16.37,13.318,13.37,13.321,13.421
2016-05-13 05:00:00,13.261,13.139,12.898,13.254,13.156,13.812,15.163,15.449000000000002,15.611,15.411,15.349,12.964,15.445,15.86,15.619000000000002,13.193,13.182,13.196,13.296
2016-05-13 06:00:00,13.136,13.013,12.71,13.129,13.03,13.624,14.599,14.822,14.984000000000002,14.847,14.722,12.776,14.882,15.171,14.992,13.005999999999998,12.994000000000002,13.008,13.108
2016-05-13 07:00:00,12.948,12.888,12.522,12.941,12.905,13.373,14.16,14.321,14.483,14.345999999999998,14.284,12.589,14.380999999999998,14.607,14.491,12.88,12.868,12.82,12.92
2016-05-13 08:00:00,12.822,12.763,12.397,12.815,12.78,13.185,14.286,14.321,14.357,14.345999999999998,14.345999999999998,12.464,14.380999999999998,14.293,14.428,12.693,12.68,12.632,12.794
2016-05-13 09:00:00,12.697,12.638,12.397,12.752,12.654000000000002,13.122,14.787,14.822,14.733,14.847,14.847,12.464,14.819,14.481,14.742,12.693,12.617,12.569,12.794
2016-05-13 10:00:00,12.76,12.638,12.46,12.815,12.654000000000002,13.185,15.602,15.511,15.235,15.599,15.536,12.464,15.32,13.667,14.804,12.755,12.743,12.694,12.92
2016-05-13 11:00:00,13.011,12.951,12.522,13.066,12.78,13.624,14.474,37.007,47.495,34.227,29.608,12.589,32.387,40.965,34.933,12.943,12.868,12.82,13.045
2016-05-13 12:00:00,13.387,13.577,12.836,13.442,13.406,14.126,14.599,25.961,26.437,26.547,25.547,12.902,26.516,26.059,26.756,13.193,13.056,13.008,13.296
2016-05-13 13:00:00,13.888,14.015,13.337,13.880999999999998,14.284,14.69,15.038,15.323,22.311,22.859,22.046,13.465,22.077,23.183000000000003,22.442,13.505999999999998,13.433,13.384,13.61
2016-05-13 14:00:00,14.327,14.328,14.027,14.195,14.91,14.816,15.602,16.137999999999998,17.804000000000006,29.42,26.672,14.09,27.078000000000007,25.746,26.631,13.818,13.809,13.76,13.923
2016-05-13 15:00:00,14.515,14.515999999999998,14.465,14.508,15.161,14.816,16.102999999999998,16.827,18.493,44.075,39.963,14.466,40.87300000000001,48.49,43.965,14.130999999999998,14.185,14.136,14.299
2016-05-13 16:00:00,14.578,14.515999999999998,14.591,14.634,14.847,14.753,16.541,17.14,18.305,18.667,37.595,14.591,37.38,30.805,35.93,14.505999999999998,14.624,14.575,14.613
2016-05-13 17:00:00,14.640999999999998,14.453,14.465,14.571,14.597,14.753,16.792,16.889,18.305,18.792,31.606,14.403,31.513,29.556,30.69,14.755999999999998,14.813,14.825,14.863
2016-05-13 18:00:00,14.765999999999998,14.515999999999998,14.152,14.571,14.470999999999998,14.878,16.792,16.702,18.18,18.729,26.422,14.153,26.016,23.12,24.693,14.819,14.813,14.763,14.925999999999998
2016-05-13 19:00:00,14.829,14.640999999999998,14.089,14.571,14.409,15.192,16.667,16.514,17.992,18.354,23.359,14.153,23.078000000000007,22.057,22.38,14.694,14.562,14.575,14.738
2016-05-13 20:00:00,14.578,14.515999999999998,14.027,14.571,14.409,15.38,16.291,16.514,17.679000000000006,18.041,21.983,14.153,21.764,21.119,21.316,14.380999999999998,14.311,14.261,14.487
2016-05-13 21:00:00,14.327,14.328,14.027,14.383,14.345999999999998,15.254,15.79,16.451,17.491,17.727999999999994,20.982,14.09,20.826,20.368,20.503,14.130999999999998,14.06,14.011,14.174
2016-05-13 22:00:00,14.076,14.078,13.901,14.195,14.220999999999998,14.941,15.539,16.262999999999998,17.24,17.477999999999998,20.169,13.965,19.951,19.179,19.439,13.880999999999998,13.872,13.823,13.923
2016-05-13 23:00:00,13.888,13.827,13.776,13.944,13.97,14.628,15.351,15.887,16.99,17.29,19.042,13.84,18.887,18.115,18.375,13.693,13.684,13.697,13.798
2016-05-14 00:00:00,13.7,13.639,13.713,13.755999999999998,13.782,14.314,15.163,15.574000000000002,16.676,17.039,18.166,13.777,18.011,17.301,17.623,13.568,13.621,13.635,13.672
2016-05-14 01:00:00,13.575,13.452,13.588,13.568,13.594,14.126,14.912,15.323,16.363,16.851,17.415,13.59,17.26,16.612000000000002,16.872,13.505999999999998,13.558,13.509,13.61
2016-05-14 02:00:00,13.449000000000002,13.389,13.4,13.442,13.406,13.938,14.662,15.135,16.112000000000002,16.538,16.789,13.465,16.634,16.048,16.308,13.380999999999998,13.433,13.384,13.484000000000002
2016-05-14 03:00:00,13.324000000000002,13.264,13.212,13.317,13.218,13.875,14.411,14.947,15.924,16.288,16.163,13.214,16.008,15.359000000000002,15.619000000000002,13.255999999999998,13.307,13.259,13.359000000000002
2016-05-14 04:00:00,13.261,13.139,12.961,13.191,13.093,13.75,14.223,14.697,15.736,16.037,15.599,13.027,15.508,14.983,15.243,13.193,13.182,13.133,13.233
2016-05-14 05:00:00,13.136,13.076,12.773,13.066,13.03,13.624,14.16,14.509,15.548,15.85,15.223,12.839,15.132,14.669,14.867,13.068,13.056,13.008,13.108
2016-05-14 06:00:00,13.011,12.951,12.648,13.003,12.905,13.499,14.16,14.321,15.36,15.599,14.847,12.651,14.755999999999998,14.419,14.554,12.943,12.931,12.882,13.045
2016-05-14 07:00:00,12.948,12.888,12.522,12.941,12.842,13.373,14.098,14.195,15.235,15.474,14.597,12.526,14.569,14.231,14.366,12.818,12.743,12.757,12.857
2016-05-14 08:00:00,12.885,12.763,12.397,12.815,12.78,13.248,14.098,14.133,15.172,15.349,14.534,12.464,14.505999999999998,14.544,14.491,12.693,12.68,12.632,12.794
2016-05-14 09:00:00,12.822,12.763,12.397,12.815,12.842,13.185,14.098,14.195,15.36,15.286,14.66,12.464,14.694,14.732,14.679,12.63,12.617,12.569,12.732
2016-05-14 10:00:00,12.822,12.763,12.397,12.815,12.905,13.185,14.098,14.321,15.548,15.349,14.847,12.464,14.819,14.983,14.867,12.63,12.617,12.569,12.732
2016-05-14 11:00:00,12.885,12.826,12.522,12.878,12.968,13.311,14.16,14.509,15.799,15.536,15.098,12.589,15.132,15.296,15.18,12.693,12.68,12.632,12.794
2016-05-14 12:00:00,12.948,12.888,12.585,13.003,13.093,13.373,14.223,14.634,15.987,15.787,15.411,12.651,15.445,15.86,15.619000000000002,12.755,12.743,12.694,12.857
2016-05-14 13:00:00,13.073,13.013,12.71,13.129,13.218,13.499,14.348,14.759,16.175,15.912,19.731,12.776,19.763,19.054,18.688,12.88,12.805,12.82,12.983
2016-05-14 14:00:00,13.199000000000002,13.139,12.836,13.191,13.344,13.624,14.536,14.947,16.426,16.1,22.358,12.902,22.953000000000007,24.183000000000003,19.877,13.005999999999998,12.994000000000002,12.945,13.108
2016-05-14 15:00:00,13.261,13.264,12.961,13.38,13.469,13.75,14.662,15.073,16.551,16.413,14.345999999999998,13.027,14.005,20.869,20.878,13.130999999999998,13.056,13.071,13.233
2016-05-14 16:00:00,13.449000000000002,13.389,13.149,13.442,13.594,13.875,14.787,15.198,16.551,16.538,14.345999999999998,13.152,14.068,14.105,14.115,13.255999999999998,13.244000000000002,13.196,13.359000000000002
2016-05-14 17:00:00,13.512,13.452,13.275,13.568,13.594,14.001,14.912,15.261,16.676,16.726,14.409,13.277,14.193,14.105,14.178,13.318,13.307,13.321,13.421
2016-05-14 18:00:00,13.449000000000002,13.389,13.212,13.505,13.594,14.001,14.912,15.261,16.614,16.601,14.284,13.214,14.13,14.105,14.178,13.318,13.307,13.321,13.421
2016-05-14 19:00:00,13.449000000000002,13.389,13.149,13.505,13.532,14.001,14.912,15.198,16.426,16.601,14.220999999999998,13.214,14.13,14.105,14.178,13.318,13.307,13.259,13.421
2016-05-14 20:00:00,13.387,13.264,13.149,13.38,13.406,13.938,14.787,15.073,16.238,16.476,14.158,13.152,14.068,13.98,14.052,13.255999999999998,13.244000000000002,13.196,13.359000000000002
2016-05-14 21:00:00,13.261,13.201,13.024,13.317,13.281,13.812,14.599,15.01,16.05,16.288,14.033,13.089,14.005,13.917,13.989,13.130999999999998,13.119000000000002,13.133,13.233
2016-05-14 22:00:00,13.136,13.076,12.961,13.191,13.218,13.75,14.474,14.822,15.924,16.1,14.033,13.027,13.943,13.792,13.927,13.068,13.056,13.071,13.171
2016-05-14 23:00:00,13.073,12.951,12.836,13.066,13.093,13.624,14.286,14.697,15.736,15.975,13.908,12.902,13.88,13.729,13.800999999999998,12.943,12.931,12.945,13.045
2016-05-15 00:00:00,12.948,12.826,12.773,12.941,12.968,13.499,14.16,14.509,15.611,15.787,13.845,12.839,13.755,13.604,13.675999999999998,12.818,12.868,12.82,12.92
2016-05-15 01:00:00,12.885,12.763,12.71,12.878,12.842,13.373,14.035,14.383,15.423,15.662,13.783,12.776,13.692,13.478,13.550999999999998,12.755,12.743,12.757,12.857
2016-05-15 02:00:00,12.76,12.7,12.585,12.815,12.78,13.248,13.847,14.258,15.298,15.474,13.657,12.651,13.567,13.353,13.425,12.693,12.68,12.694,12.794
2016-05-15 03:00:00,12.697,12.638,12.522,12.69,12.717,13.122,13.784,14.07,15.11,15.349,13.595,12.589,13.442,13.29,13.363,12.568,12.617,12.569,12.669
2016-05-15 04:00:00,12.634,12.513,12.397,12.627,12.654000000000002,12.997,13.659,13.945,14.984000000000002,15.223,13.469,12.464,13.316,13.165,13.237,12.505,12.554,12.505999999999998,12.606
2016-05-15 05:00:00,12.572,12.45,12.334,12.564,12.529000000000002,12.934,13.595999999999998,13.882,14.859000000000002,15.035,13.407,12.338,13.254,13.04,13.112,12.443,12.429,12.444,12.544
2016-05-15 06:00:00,12.509,12.387,12.209,12.502,12.466,12.809,13.534,13.757,14.796,14.973,13.281,12.276,13.128,12.977,13.049,12.38,12.366,12.380999999999998,12.481
2016-05-15 07:00:00,12.383,12.325,12.146,12.439,12.404000000000002,12.746,13.470999999999998,13.694,14.733,14.847,13.156,12.213,13.066,12.852,12.924,12.318,12.303,12.255999999999998,12.355
2016-05-15 08:00:00,12.321,12.2,12.021,12.313,12.341,12.621,13.408,13.569,14.608,14.722,13.093,12.151,13.128,12.726,12.798,12.193,12.178,12.193,12.293
2016-05-15 09:00:00,12.258,12.137,12.083,12.313,12.216,12.558,13.408,13.569,14.608,14.722,13.093,12.088,12.941,12.663,12.736,12.255,12.241,12.193,12.355
2016-05-15 10:00:00,12.321,12.2,12.146,12.376,12.216,12.621,13.470999999999998,13.630999999999998,14.984000000000002,14.785,13.281,12.151,12.878,12.663,12.736,12.38,12.366,12.318,12.544
2016-05-15 11:00:00,12.697,12.638,12.271,12.69,12.466,13.122,13.659,13.757,15.548,15.035,13.532,12.276,13.442,13.29,12.987,12.63,12.554,12.505999999999998,12.794
2016-05-15 12:00:00,13.136,13.326,12.522,13.191,13.156,13.687,13.972,14.133,15.987,15.787,14.785,12.589,13.191,14.168,13.927,12.943,12.868,12.82,13.045
2016-05-15 13:00:00,13.7,13.765,13.086,13.693,14.033,14.251,14.474,14.697,16.614,16.351,14.722,13.152,13.88,15.108,14.804,13.255999999999998,13.182,13.196,13.359000000000002
2016-05-15 14:00:00,14.076,14.078,13.713,14.007,14.785,14.439,14.912,15.511,17.303,17.29,15.286,13.84,14.694,15.171,15.055,13.568,13.558,13.572,13.672
2016-05-15 15:00:00,14.327,14.328,14.089,14.32,14.973,14.439,15.476,16.012999999999998,17.992,17.477999999999998,15.349,14.09,15.069,15.108,15.055,13.943,13.935,13.948,14.048
2016-05-15 16:00:00,14.327,14.328,14.215,14.446,14.659,14.439,15.978,16.387999999999998,17.804000000000006,17.977999999999994,15.536,14.215,15.132,14.732,14.742,14.193,14.311,14.324000000000002,14.299
2016-05-15 17:00:00,14.39,14.203,14.152,14.383,14.409,14.439,16.166,16.326,17.741,18.104,15.599,14.09,14.882,14.544,14.554,14.444,14.562,14.512,14.55
2016-05-15 18:00:00,14.515,14.265,13.964,14.32,14.284,14.628,16.227999999999998,16.137999999999998,17.679000000000006,18.104,15.411,13.965,14.630999999999998,14.419,14.554,14.569,14.499,14.512,14.613
